CampaignId,EntryNo,RegistrationNo,NoClaimBonus,InsCompany,InsId,FLData,FLResponse,FLStatus,PBVehicleId,SQRequest,SQResponse,SQStatus,SQCount
11869,CHND-0680472-01,PB23N5678,0,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
11870,BNG-0112992-03-R-1,PY01BY0001,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11871,MUM-0079583-01-R-3,MH02BY9893,0,BAJAJ ALLIANZ GENERAL INSURANCE CO LTD,1,,,0,0,,,0,0
11872,NAS-0632149-01,MH02CB9869,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
11873,MUM-0286546-01-R-2,MH02CL0382,45,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
11874,MUM-0134543-01-R-3,MH02CL6676,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11875,MUM-0403407-01-R-1,MH02CL7207,0,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
11876,MUM-0597021-01,MH02CL7622,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11877,MUM-0407458-01-R-1,MH02CL7921,20,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,3,,,0,0,,,0,0
11878,MUM-0266644-02-R-2,MH02CL9300,20,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
11879,MUM-0194280-01-R-3,MH02CL9632,45,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11880,MUM-0205293-01-R-3,MH02CL9766,45,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
11881,MUM-0620359-01,MH02CP0431,20,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
11882,MUM-0138998-01-R-3,MH02CP0454,45,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11883,MUM-0411747-01-R-1,MH02CP0932,35,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,3,,,0,0,,,0,0
11884,MUM-0140167-01-R-4,MH02CP0986,45,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11885,MUM-0140183-01-R-4,MH02CP1304,45,ROYAL SUNDARAM GENERAL INSURANCE COMPANY LIMITED,6,,,0,0,,,0,0
11886,MUM-0620370-01,MH02CP1332,0,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
11887,MUM-0620370-01-ED-1,MH02CP1332,0,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
11888,MUM-0140286-01-R-4-OP-1,MH02CP1379,25,SHAMAN CARS INDIA PVT LTD,6,,,0,0,,,0,0
11889,MUM-0140982-01-R-4,MH02CP1638,45,ROYAL SUNDARAM ALLIANCE INSURANCE COMPANY LTD,10,,,0,0,,,0,0
11890,MUM-0454751-01-R-1,MH02CP3116,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
11891,MUM-0210740-04,MH02CR2441,0,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
11892,MUM-0588275-01,MH02CW7251,0,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
11893,MUM-0197792-01-R-3,MH02CW8344,20,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11894,MUM-0201294-01-R-3-OP-1,MH02CW8742,25,SHAMAN CARS INDIA PVT LTD,6,,,0,0,,,0,0
11895,MUM-0614482-01,MH02CZ0659,20,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
11896,SRT-0212384-01-R-3,MH02CZ1599,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11897,MUM-0450654-01-R-1,MH02CZ2598,0,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
11898,MUM-0293137-01-R-2,MH02CZ3026,35,UNITED INDIA INSURANCE CO LTD,14,,,0,0,,,0,0
11899,MUM-0224977-02-R-1,MH02DN1286,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11900,MUM-0287058-01-R-2,MH02DN1449,25,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11901,MUM-0289363-01-R-2-ED-1,MH02DN1494,0,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
11902,MUM-0290049-01-R-2,MH02DN2061,25,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11903,MUM-0287004-01-R-2,MH02DN2117,25,ROYAL SUNDARAM ALLIANCE INSURANCE COMPANY LTD,10,,,0,0,,,0,0
11904,MUM-0452274-01-R-1,MH02DN2532,25,BAJAJ ALLIANZ GENERAL INSURANCE CO LTD,1,,,0,0,,,0,0
11905,MUM-0412500-01-R-1,MH02DN2955,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11906,MUM-0292455-01-R-2,MH02DN3093,25,ROYAL SUNDARAM ALLIANCE INSURANCE COMPANY LTD,10,,,0,0,,,0,0
11907,MUM-0413000-01-R-1,MH02DN3502,25,LIBERTY VIDEOCON GENERAL INSURANCE COMPANY LTD,33,,,0,0,,,0,0
11908,MUM-0631815-01,MH02DN4607,25,ROYAL SUNDARAM GENERAL INSURANCE COMPANY LIMITED,6,,,0,0,,,0,0
11909,MUM-0379158-02-R-1,MH02DN7280,25,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
11910,MUM-0407659-01-R-1,MH02DR7090,0,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
11911,MUM-0623328-01,MH02DW2207,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
11912,MUM-0409832-01-R-1,MH02DZ2201,0,LIBERTY VIDEOCON GENERAL INSURANCE COMPANY LTD,33,,,0,0,,,0,0
11913,MUM-0587110-01-R-1,MH02DZ2270,0,FUTURE GENERALI INDIA INSURANCE COMPANY LTD,4,,,0,0,,,0,0
11914,MUM-0411624-01-R-1,MH02DZ2275,20,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
11915,MUM-0411522-01-R-1,MH02DZ2285,20,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11916,MUM-0016578-02-R-1,MH02DZ2349,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11917,MUM-0616411-01,MH02DZ4480,0,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
11918,MUM-0619829-01,MH02DZ6009,20,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
11919,MUM-0603154-01,MH02KA8841,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
11920,NAS-0618060-01,MH02MA7058,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
11921,MUM-0449350-01-R-1,MH02NA0058,50,ROYAL SUNDARAM ALLIANCE INSURANCE COMPANY LTD,10,,,0,0,,,0,0
11922,MUM-0614544-01,MH03AF0948,50,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11923,MUM-0140235-01-R-4,MH03AM1924,50,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
11924,MUM-0201378-01-R-4,MH03AR8021,25,ROYAL SUNDARAM ALLIANCE INSURANCE COMPANY LTD,10,,,0,0,,,0,0
11925,HYD-0296353-01-R-2,AP09AZ2930,45,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11926,HYD-0293372-01-R-2,AP09BL7704,35,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
11927,HYD-0614396-01,AP09BV3116,0,LIBERTY VIDEOCON GENERAL INSURANCE COMPANY LTD,33,,,0,0,,,0,0
11928,HYD-0629909-01,AP09BV5688,20,NATIONAL INSURANCE CO LTD,8,,,0,0,,,0,0
11929,HYD-0605400-01,AP09BZ1117,0,NATIONAL INSURANCE CO LTD,8,,,0,0,,,0,0
11930,HYD-0137833-01-R-4,AP09BZ1909,45,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11931,HYD-0101631-03-R-3,AP09BZ5455,35,LIBERTY VIDEOCON GENERAL INSURANCE COMPANY LTD,33,,,0,0,,,0,0
11932,HYD-0100596-01-R-5,AP09BZ6969,50,FUTURE GENERALI INDIA INSURANCE COMPANY LTD,4,,,0,0,,,0,0
11933,HYD-0209741-01-R-3,AP09CA0939,20,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
11934,HYD-0620867-01,AP09CE2487,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11935,HYD-0630533-01,AP09CE9696,25,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
11936,HYD-0409243-01-R-1,AP09CJ7533,20,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
11937,HYD-0200121-01-R-3,AP09CL2123,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11938,HYD-0206464-01-R-3,AP09CL5400,45,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11939,HYD-0138905-02-R-1,AP09CM1900,0,NATIONAL INSURANCE CO LTD,8,,,0,0,,,0,0
11940,HYD-0622824-01,AP09CM3797,0,FUTURE GENERALI INDIA INSURANCE COMPANY LTD,4,,,0,0,,,0,0
11941,HYD-0415529-01-R-1,AP09CS4874,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11942,HYD-0632507-01,AP09CU5229,35,NATIONAL INSURANCE CO LTD,8,,,0,0,,,0,0
11943,AHD-0291438-01-R-2,GJ02AP8636,20,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
11944,AHD-0111500-02-R-3,GJ02BH6644,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11945,AHD-0291125-01-R-1,GJ02BP0799,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11946,AHD-0291458-01-R-2,GJ02BP1313,25,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11947,AHD-0297591-01-R-2,GJ02BP1795,35,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
11948,SRT-0149975-02,GJ02BP2494,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11949,AHD-0665690-02,GJ02BP2709,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11950,AHD-0289013-01-R-2,GJ02BP4888,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11951,AHD-0599026-01,GJ02BP8061,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11952,AHD-0451727-01-R-1,GJ02BP9177,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11953,AHD-0069016-02,GJ02CA2575,20,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
11954,AHD-0631643-01,GJ02CA6419,20,LIBERTY VIDEOCON GENERAL INSURANCE COMPANY LTD,33,,,0,0,,,0,0
11955,AHD-0449912-01-R-1,GJ02CA7623,20,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
11956,RJK-0013357-01-R-8,GJ03CA2567,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11957,RJK-0621837-01,GJ03CA2650,35,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
11958,RJK-0130924-02-R-3,GJ03CE4142,25,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
11959,RJK-0076132-01-R-6,GJ03CR3868,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11960,RJK-0079476-01-R-6,GJ03CR5804,0,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
11961,RJK-0079031-01-R-6,GJ03CR8125,45,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11962,RJK-0056810-01-R-7,GJ03DD3579,50,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11963,RJK-0253818-01-R-3,GJ03DG0508,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11964,RJK-0620608-01,GJ03DG2612,20,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
11965,RJK-0602255-01,GJ03DN2258,20,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
11966,RJK-0103593-01-R-5,GJ03DN3966,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11967,RJK-0102188-01-R-5,GJ03DN5413,0,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
11968,RJK-0102636-01-R-5,GJ03DN6165,50,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11969,RJK-0113708-01-R-5,GJ03EC1678,0,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
11970,RJK-0197925-01-R-3,GJ03EL1957,25,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
11971,RJK-0203601-01-R-3,GJ03EL2618,45,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
11972,RJK-0475165-01-R-1,GJ03EL2907,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11973,RJK-0137340-01-R-3,GJ03EL3223,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11974,RJK-0201737-01-R-3,GJ03EL3304,45,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
11975,AHD-0618317-01,GJ03EL3368,45,NATIONAL INSURANCE CO LTD,8,,,0,0,,,0,0
11976,RJK-0287610-01-R-2-ED-1,GJ03EL4124,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11977,RJK-0197467-01-R-3,GJ03ER6052,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11978,RJK-0202740-01-R-3,GJ03ER6321,35,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11979,RJK-0205360-01-R-3,GJ03ER6690,35,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11980,SRT-0619837-01,GJ03FD6768,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11981,RJK-0286918-01-R-2,GJ03FK0157,0,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
11982,RJK-0291310-01-R-2,GJ03FK1346,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11983,RJK-0292419-01-R-2,GJ03FK1445,25,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
11984,RJK-0296336-01-R-2,GJ03FK2651,25,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11985,RJK-0297688-01-R-2-ED-1,GJ03FK2723,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11986,RJK-0291109-01-R-2,GJ03FK2769,25,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11987,RJK-0292500-01-R-3,GJ03HA1213,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11988,RJK-0391097-03-R-1,GJ03HA1701,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11989,RJK-0290123-01-R-2,GJ03HA2628,25,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11990,RJK-0293096-01-R-1,GJ03HA9100,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
11991,GNDH-0618161-01,GJ03HK3118,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
11992,RJK-0450068-01-R-1,GJ03HK5562,20,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11993,RJK-0453568-01-R-1,GJ03HK5667,20,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11994,RJK-0415548-01-R-1,GJ03HK6871,20,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
11995,RJK-0451472-01-R-1,GJ03HK8824,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11996,RJK-0452512-01-R-1,GJ03HR0413,20,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
11997,BHAV-0076271-01-R-6,GJ04AA1393,50,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
11998,RJK-0079566-01-R-5,GJ04AP4224,35,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
11999,SRT-0567399-02,GJ05AV9308,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
12000,SRT-0283744-01-R-2,GJ05CA7949,35,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
12001,SRT-0605640-01,GJ05CB4907,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
12002,MUM-0078134-04-R-3,MH04BH9428,25,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
12003,NAS-0618079-01,MH04BQ5025,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
12004,MUM-0605916-01,MH04CD8669,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
12005,MUM-0293094-01-R-2,MH04CD9019,25,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
12006,MUM-0406267-01-R-1,MH04CD9853,20,THE NEW INDIA ASSURANCE CO LTD,12,,,0,0,,,0,0
12007,MUM-0093977-02-R-1,MH04CE0909,20,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
12008,MUM-0631873-01,MH04CJ3884,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
12009,MUM-0607238-01,MH04CM8466,20,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
12010,MUM-0057381-01-R-7,MH04CM9603,20,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
12011,MUM-0135624-02-R-4,MH04DB5096,50,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
12012,MUM-0056051-01-R-6,MH04DN9390,50,ROYAL SUNDARAM ALLIANCE INSURANCE COMPANY LTD,10,,,0,0,,,0,0
12013,MUM-0405993-01-R-1,MH04DW2593,0,ROYAL SUNDARAM ALLIANCE INSURANCE COMPANY LTD,10,,,0,0,,,0,0
12014,MUM-0056247-01-R-7,MH04DY2636,25,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
12015,MUM-0204109-01-R-3,MH04DY3290,20,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
12016,MUM-0600483-02,MH04DY5198,35,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
12017,MUM-0623212-01,MH04DY8008,0,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
12018,MUM-0000464-33-R-6,MH04EH1758,45,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
12019,SRT-0171550-01-R-1,MH04ES2111,50,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
12020,MUM-0623668-01,MH04ET6220,20,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
12021,MUM-0605592-01,MH04EX1948,50,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
12022,MUM-0101540-01-R-5,MH04EX2928,0,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
12023,MUM-0615139-01,MH04EX3355,20,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,3,,,0,0,,,0,0
12024,MUM-0292763-01-R-2,MH04EX4390,25,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
12025,MUM-0613974-01,MH04EX9339,35,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
12026,MUM-0617368-01,MH04FA2559,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
12027,MUM-0605597-01,MH03AW2422,50,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
12028,MUM-0605622-01,MH03AW4409,0,L AND T GENERAL INSURANCE COMPANY LTD,15,,,0,0,,,0,0
12029,MUM-0406696-01-R-1,MH03AW4581,20,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
12030,MUM-0079338-01-R-5,MH03AW4671,0,FUTURE GENERALI INDIA INSURANCE COMPANY LTD,4,,,0,0,,,0,0
12031,MUM-0080072-01-R-6,MH03AW5492,50,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
12032,MUM-0101042-01-R-5,MH03AZ6289,45,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
12033,MUM-0607357-01,MH03AZ7105,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
12034,MUM-0108347-02-R-4,MH03AZ7353,50,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
12035,MUM-0411269-01-R-1,MH03AZ7364,0,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
12036,MUM-0631097-01,MH03BC3688,20,UNITED INDIA INSURANCE CO LTD,14,,,0,0,,,0,0
12037,MUM-0604875-01,MH03BE0490,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
12038,MUM-0410614-01-R-1,MH03BE8561,20,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
12039,MUM-0147105-01-R-4,MH03BE8620,35,BAJAJ ALLIANZ GENERAL INSURANCE CO LTD,1,,,0,0,,,0,0
12040,MUM-0147033-01-R-4,MH03BE8930,35,BAJAJ ALLIANZ GENERAL INSURANCE CO LTD,1,,,0,0,,,0,0
12041,MUM-0402656-01-R-1,MH03BE8962,25,UNITED INDIA INSURANCE CO LTD,14,,,0,0,,,0,0
12042,MUM-0240979-01-R-3,MH03BE9605,25,BAJAJ ALLIANZ GENERAL INSURANCE CO LTD,1,,,0,0,,,0,0
12043,MUM-0621687-01,MH03BH0191,35,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
12044,MUM-0602605-01,MH03BH9882,0,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
12045,MUM-0206244-01-R-3,MH03BJ0597,20,ROYAL SUNDARAM ALLIANCE INSURANCE COMPANY LTD,10,,,0,0,,,0,0
12046,MUM-0622820-01,MH03BJ0977,25,UNITED INDIA INSURANCE CO LTD,14,,,0,0,,,0,0
12047,MUM-0213006-01-R-3,MH03BJ1343,35,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
12048,MUM-0287828-01-R-2,MH03BS1412,0,ROYAL SUNDARAM ALLIANCE INSURANCE COMPANY LTD,10,,,0,0,,,0,0
12049,MUM-0137228-02-R-2,MH03BS2653,25,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
12050,MUM-0604324-01,MH03BS9756,25,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
12051,MUM-0412777-01-R-1,MH03BW4456,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
12052,MUM-0451003-01-R-1,MH03BW4893,0,ROYAL SUNDARAM ALLIANCE INSURANCE COMPANY LTD,10,,,0,0,,,0,0
12053,MUM-0454296-01-R-1,MH03BW5510,20,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
12054,MUM-0619287-01,MH03BW7475,20,THE NEW INDIA ASSURANCE CO LTD,12,,,0,0,,,0,0
12055,MUM-0415777-01-R-1,MH03S9814,50,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
12056,MUM-0614105-01,MH04AW9292,0,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
12057,MUM-0453242-01-R-1,MH04AY3257,25,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
12058,MUM-0009240-01-R-8,MH04AY4466,45,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
12059,KOLK-0257439-08,BR02AB8645,0,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,3,,,0,0,,,0,0
12060,MOH-0211897-01-R-3,CH01AJ0833,50,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
12061,SRT-0606356-01,GJ05CG8552,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
12062,SRT-0605098-01,GJ05CH9354,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
12063,SRT-0063570-01-R-4,GJ05CJ4384,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
12064,SRT-0007138-01-R-3,GJ05CJ6597,35,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
12065,RJK-0116963-01-R-5,GJ05CJ7613,25,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
12066,SRT-0052148-01-R-9,GJ05CK2405,20,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
12067,AHD-0632125-01,GJ05CK3055,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
12068,SRT-0409642-01-R-1,GJ05CL2011,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
12069,SRT-0058124-01-R-7,GJ05CL6095,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
12070,SRT-0601055-01,GJ05CL6955,0,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
12071,SRT-0056849-01-R-7,GJ05CM0070,45,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
12072,SRT-0140132-01-R-4-ED-1,GJ05CM0369,45,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
12073,RJK-0618790-01,GJ05CM2846,0,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
12074,AHD-0410309-01-R-1,GJ05CM4168,20,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
12075,SRT-0195413-01-R-3,GJ05CN1455,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
